resample,accuracy,macro_f1,class_f1_A,class_f1_B,class_f1_C,class_f1_D,parse_rate,mean_latency_seconds,mean_realized_tiles
163,0.47297297297297297,0.4621120015705742,0.3522012578616352,0.5555555555555556,0.47692307692307695,0.463768115942029,1.0,2.349184999821355,8.0
164,0.4642857142857143,0.4686664252453726,0.3891891891891892,0.5042735042735043,0.48120300751879697,0.5,1.0,2.41369483142172,8.0
165,0.46853146853146854,0.44482758620689655,0.4727272727272727,0.5333333333333333,0.3793103448275862,0.3939393939393939,1.0,2.340026670812883,8.0
166,0.4559386973180077,0.3943010936431989,0.4642857142857143,0.5550239234449761,0.35789473684210527,0.2,1.0,2.378072561621238,8.0
167,0.5149253731343284,0.4914642882216519,0.40298507462686567,0.6306306306306306,0.4247787610619469,0.5074626865671642,1.0,2.3896560227157853,8.0
168,0.5514950166112956,0.555068158785539,0.5654450261780105,0.5527638190954773,0.49230769230769234,0.6097560975609756,1.0,2.269955127905324,8.0
169,0.4854368932038835,0.46955847965057096,0.48484848484848486,0.5650224215246636,0.3220338983050847,0.5063291139240507,1.0,2.259932019732724,8.0
170,0.4336569579288026,0.41532776383293935,0.39779005524861877,0.5145228215767634,0.35555555555555557,0.39344262295081966,1.0,2.3179716450285803,8.0
171,0.5173611111111112,0.510013731530125,0.4808743169398907,0.580952380952381,0.45045045045045046,0.5277777777777778,1.0,2.336038138500751,8.0
172,0.48484848484848486,0.4741341209641148,0.42168674698795183,0.5638766519823789,0.43478260869565216,0.47619047619047616,1.0,2.3641316321230046,8.0
173,0.4457831325301205,0.42305161553445125,0.38636363636363635,0.49193548387096775,0.48554913294797686,0.3283582089552239,1.0,2.3878858360063555,8.0
174,0.4865771812080537,0.47673066712871887,0.44565217391304346,0.5596330275229358,0.42276422764227645,0.4788732394366197,1.0,2.3138424667573516,8.0
175,0.5173611111111112,0.5137232758716135,0.5217391304347826,0.5507246376811594,0.4369747899159664,0.5454545454545454,1.0,2.2930647109104836,8.0
176,0.43252595155709345,0.427341026803878,0.44324324324324327,0.45595854922279794,0.3486238532110092,0.46153846153846156,1.0,2.4209062353124566,8.0
177,0.5337620578778135,0.5152656498599241,0.5077720207253886,0.5855855855855856,0.527027027027027,0.4406779661016949,1.0,2.246855688269379,8.0
178,0.475,0.449237916007889,0.43902439024390244,0.580952380952381,0.3826086956521739,0.39436619718309857,1.0,2.395750513573044,8.0
179,0.40066225165562913,0.38854518903316826,0.3717948717948718,0.4669603524229075,0.3404255319148936,0.375,1.0,2.3268480017065802,8.0
180,0.4828767123287671,0.46646016487142933,0.4180790960451977,0.5677966101694916,0.411214953271028,0.46875,1.0,2.41877682880524,8.0
181,0.512280701754386,0.5032713844519431,0.43902439024390244,0.5862068965517241,0.46153846153846156,0.5263157894736842,1.0,2.280898272184034,8.0
182,0.4883720930232558,0.45543567589612943,0.46464646464646464,0.5752212389380531,0.421875,0.36,1.0,2.3227991627968625,8.0
183,0.5110410094637224,0.5053688292182016,0.5025641025641026,0.5606694560669456,0.4153846153846154,0.5428571428571428,1.0,2.285559079545177,8.0
184,0.4930555555555556,0.4910188526571032,0.5025641025641026,0.5054945054945055,0.4647887323943662,0.49122807017543857,1.0,2.4533896018951458,8.0
185,0.45323741007194246,0.44214661588147947,0.4878048780487805,0.4816753926701571,0.3937007874015748,0.40540540540540543,1.0,2.3938638557036738,8.0
186,0.5477031802120141,0.5256755844071549,0.484472049689441,0.6543778801843319,0.4715447154471545,0.49230769230769234,1.0,2.3673614245829544,8.0
187,0.4588607594936709,0.4529651068950197,0.4574468085106383,0.49327354260089684,0.40875912408759124,0.4523809523809524,1.0,2.2941758105666907,8.0
188,0.5065359477124183,0.479918878084599,0.5346534653465347,0.5663716814159292,0.34951456310679613,0.4691358024691358,1.0,2.4508017672597147,8.0
189,0.4850498338870432,0.4716513667011455,0.42424242424242425,0.5486725663716814,0.47619047619047616,0.4375,1.0,2.357787726149953,8.0
190,0.5222929936305732,0.5154385054488843,0.5170731707317073,0.5446808510638298,0.5,0.5,1.0,2.330964904260721,8.0
